Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-00182,2023-01-13,CUST-1096,Anna Henderson,Consumer,West,Technology,Phones,Smartphone Lite,188107.97,8,0.05,13791.22
ORD-01363,2023-01-13,CUST-1215,Julie Alexander,Consumer,East,Office Supplies,Fasteners,Stapler,2448.63,2,0.05,739.85
ORD-01932,2023-01-13,CUST-1175,Nicole Herring,Home Office,West,Office Supplies,Fasteners,Push Pins Pack,5765.73,8,0.1,-254.92
ORD-00140,2023-01-14,CUST-1072,Whitney Peters,Corporate,West,Technology,Accessories,Wireless Mouse,134850.55,5,0.15,-5778.16
ORD-00681,2023-01-14,CUST-1208,Cathy Robinson,Consumer,North,Technology,Copiers,Desktop Copier,292294.91,9,0,80688.73
ORD-01395,2023-01-14,CUST-1039,Elizabeth Fowler,Corporate,North,Office Supplies,Storage,File Organizer,3762.26,2,0.2,-10.02
ORD-00004,2023-01-16,CUST-1036,Jeffrey Chavez,Consumer,Central,Furniture,Tables,Dining Table,28306.29,2,0,6675.03
ORD-00923,2023-01-16,CUST-1142,David Douglas Jr.,Consumer,Central,Office Supplies,Binders,View Binder,3919.34,7,0.2,-565.44
ORD-01664,2023-01-16,CUST-1227,Kirk Carter,Corporate,East,Furniture,Bookcases,Modern Bookcase,64393.97,6,0,14088.55
ORD-00112,2023-01-17,CUST-1256,Kristen Davis,Consumer,Central,Technology,Phones,Cordless Phone,65549.27,5,0.3,-5287.53
ORD-00139,2023-01-17,CUST-1008,Gina Moore,Consumer,East,Technology,Accessories,Mechanical Keyboard,538534.53,10,0.15,-53512.59
ORD-00700,2023-01-17,CUST-1206,David Martinez,Home Office,East,Furniture,Chairs,Folding Chair,26915.15,8,0.2,-2969.54
ORD-01465,2023-01-17,CUST-1295,Ryan Gonzalez,Consumer,West,Furniture,Bookcases,5-Shelf Bookcase,70994.03,12,0.05,20619.89
ORD-00706,2023-01-18,CUST-1128,Jason Powell,Home Office,East,Furniture,Bookcases,Modern Bookcase,40647.17,4,0,10582.23
ORD-01264,2023-01-18,CUST-1039,Elizabeth Fowler,Corporate,North,Furniture,Chairs,Folding Chair,82755.38,10,0.1,4837.84
ORD-00864,2023-01-19,CUST-1255,Cynthia Moore,Home Office,East,Furniture,Tables,Conference Table,116358.96,9,0,22946.84
ORD-01750,2023-01-19,CUST-1191,Debra Morton,Home Office,West,Furniture,Bookcases,5-Shelf Bookcase,16778.8,4,0.1,3141.9
ORD-00281,2023-01-20,CUST-1062,Gerald Hensley,Home Office,West,Furniture,Furnishings,Desk Lamp,64800.44,12,0,18250.63
ORD-01575,2023-01-20,CUST-1232,Susan Serrano,Home Office,North,Technology,Phones,Cordless Phone,549794.74,10,0.15,54858.2
ORD-00228,2023-01-21,CUST-1253,Tanya Kim,Corporate,Central,Technology,Accessories,Webcam HD,14187.61,1,0.3,-5322.68
ORD-01461,2023-01-21,CUST-1100,Stephen Mckee,Corporate,West,Furniture,Chairs,Recliner Chair,9862.73,1,0.15,961.98
ORD-01177,2023-01-23,CUST-1280,Nathan Malone,Consumer,East,Office Supplies,Binders,View Binder,1394.72,2,0.05,170.67
ORD-00651,2023-01-24,CUST-1003,Angie Henderson,Consumer,North,Office Supplies,Labels,Sticker Sheet,13591.03,7,0.15,598.54
ORD-00237,2023-01-25,CUST-1210,Brian Lee,Consumer,Central,Office Supplies,Fasteners,Push Pins Pack,3989.73,5,0.3,-647.02
ORD-00948,2023-01-25,CUST-1033,Tricia Valencia,Corporate,South,Office Supplies,Fasteners,Stapler,4683.66,4,0.3,-1569.08
ORD-00712,2023-01-26,CUST-1099,Jessica Smith,Corporate,West,Furniture,Chairs,Recliner Chair,55087.92,5,0,3478.43
ORD-00801,2023-01-26,CUST-1022,Patty Perez,Home Office,Central,Office Supplies,Labels,Label Roll,11124.4,7,0.15,-933.31
ORD-00900,2023-01-27,CUST-1068,Carol Tucker,Consumer,East,Furniture,Furnishings,Office Partition,15405.29,5,0.05,4035.3
ORD-01006,2023-01-29,CUST-1212,Denise Mccann,Home Office,South,Office Supplies,Envelopes,Padded Envelopes,8887.9,12,0.1,826.07
ORD-01160,2023-01-29,CUST-1088,Christopher Bass,Home Office,West,Technology,Phones,Cordless Phone,502599.35,10,0.1,-2336.51
ORD-01362,2023-01-29,CUST-1260,Mrs. Kristen Reyes,Consumer,Central,Furniture,Furnishings,Desk Lamp,51708.16,4,0.2,730.43
ORD-00296,2023-01-30,CUST-1165,Michael Powell,Corporate,Central,Furniture,Chairs,Mesh Task Chair,74083.36,9,0.05,19504.28
ORD-01058,2023-01-30,CUST-1244,Brandon Bailey MD,Consumer,South,Office Supplies,Supplies,Tape Dispenser,16305.55,12,0,2979.92
ORD-01495,2023-01-30,CUST-1147,Victoria Larson,Consumer,West,Technology,Machines,Scanner,467314.37,10,0,29381.56
ORD-00774,2023-01-31,CUST-1129,Cameron Fisher,Home Office,South,Furniture,Bookcases,Corner Bookcase,17925.8,2,0.05,5139.99
ORD-01876,2023-01-31,CUST-1138,Courtney Gonzalez,Consumer,South,Office Supplies,Binders,View Binder,15057.01,10,0.3,-2598.24
ORD-00800,2023-02-01,CUST-1194,Angelica Keith,Corporate,North,Technology,Copiers,Desktop Copier,105630.25,5,0.2,18837.1
ORD-01687,2023-02-01,CUST-1126,Erin Edwards,Consumer,South,Furniture,Bookcases,5-Shelf Bookcase,96792.35,7,0,14910.46
ORD-01704,2023-02-02,CUST-1095,John Whitehead,Home Office,North,Technology,Machines,Laser Printer,36987.04,1,0,8228.74
ORD-00020,2023-02-03,CUST-1197,Daniel Salinas,Consumer,West,Technology,Accessories,Mechanical Keyboard,589509.71,11,0,167141.4
ORD-00675,2023-02-04,CUST-1281,Amanda Jones,Home Office,West,Furniture,Tables,Coffee Table,130549.04,10,0.1,15782.11
ORD-00860,2023-02-04,CUST-1004,Daniel Wagner,Home Office,West,Furniture,Bookcases,5-Shelf Bookcase,70780.93,5,0,21185.54
ORD-00830,2023-02-06,CUST-1274,Shelly Alexander,Corporate,Central,Technology,Phones,Smartphone Pro Max,22820.5,1,0.2,2093.71
ORD-01869,2023-02-06,CUST-1007,Abigail Shaffer,Consumer,West,Furniture,Chairs,Mesh Task Chair,5145.33,4,0.15,845.56
ORD-00307,2023-02-07,CUST-1135,Rebecca Jackson,Home Office,North,Office Supplies,Paper,A4 Paper Ream,10496.01,9,0.05,2826.69
ORD-01169,2023-02-07,CUST-1223,Elizabeth Oliver DDS,Home Office,North,Technology,Machines,Scanner,1369.52,1,0,263.43
ORD-00087,2023-02-09,CUST-1089,Lisa Archer,Home Office,Central,Furniture,Chairs,Mesh Task Chair,84311.67,11,0.3,-13513.0
ORD-00417,2023-02-10,CUST-1274,Shelly Alexander,Corporate,North,Technology,Accessories,Wireless Mouse,329980.5,12,0.3,-80208.6
ORD-00612,2023-02-10,CUST-1146,Joyce Solis,Home Office,South,Furniture,Bookcases,Modern Bookcase,16282.06,3,0,1674.17
ORD-01022,2023-02-10,CUST-1150,Stephanie Manning,Home Office,West,Technology,Copiers,Office Copier Machine,59253.99,2,0.3,-525.6
ORD-01044,2023-02-10,CUST-1078,Megan Young,Corporate,West,Technology,Copiers,Desktop Copier,670749.27,12,0,169603.53
ORD-01697,2023-02-11,CUST-1107,Sharon Cherry,Consumer,South,Furniture,Furnishings,Wall Clock,11381.08,2,0.15,384.06
ORD-00342,2023-02-12,CUST-1296,John Young,Corporate,Central,Office Supplies,Storage,File Organizer,9323.96,6,0.3,490.15
ORD-00029,2023-02-13,CUST-1011,Monica Herrera,Home Office,Central,Furniture,Tables,Study Table,81657.23,8,0.1,17416.71
ORD-00901,2023-02-13,CUST-1091,Matthew Mcmillan,Home Office,East,Technology,Copiers,Office Copier Machine,69696.32,2,0.3,-3990.95
ORD-01199,2023-02-13,CUST-1206,David Martinez,Home Office,Central,Office Supplies,Labels,Label Roll,3534.09,7,0,1086.16
ORD-01616,2023-02-13,CUST-1252,Olivia Harris,Consumer,South,Furniture,Bookcases,Corner Bookcase,13240.41,1,0,734.21
ORD-00968,2023-02-15,CUST-1295,Ryan Gonzalez,Consumer,East,Office Supplies,Storage,Storage Box,215.77,3,0,61.24
ORD-01566,2023-02-16,CUST-1123,April Frost,Corporate,Central,Office Supplies,Storage,File Organizer,1781.46,1,0,277.53
ORD-01705,2023-02-16,CUST-1276,Matthew Moore,Corporate,Central,Furniture,Tables,Study Table,63135.66,5,0.05,8801.55
ORD-00229,2023-02-17,CUST-1067,Tracy House,Home Office,East,Office Supplies,Storage,File Organizer,1836.1,1,0,558.07
ORD-01486,2023-02-17,CUST-1198,Spencer Haynes,Corporate,East,Technology,Phones,Cordless Phone,147482.11,6,0.05,24216.0
ORD-00387,2023-02-19,CUST-1071,Jordan Henderson,Consumer,East,Office Supplies,Storage,File Organizer,998.8,3,0,216.94
ORD-00887,2023-02-19,CUST-1040,Brittany Farmer,Corporate,Central,Furniture,Chairs,Mesh Task Chair,15428.58,5,0.2,-1625.37
ORD-01450,2023-02-19,CUST-1018,Derek Zuniga,Consumer,South,Furniture,Chairs,Recliner Chair,89875.82,11,0.1,5774.34
ORD-01833,2023-02-19,CUST-1269,Cynthia Rowe,Corporate,North,Office Supplies,Binders,Clip Binder,8621.16,12,0,1259.74
ORD-00588,2023-02-21,CUST-1073,Brittney Phillips,Consumer,East,Office Supplies,Storage,Storage Box,10072.81,9,0,506.67
ORD-01565,2023-02-21,CUST-1019,Lisa Jackson,Consumer,East,Furniture,Furnishings,Office Partition,8452.21,9,0.2,-1543.03
ORD-00130,2023-02-22,CUST-1211,Christopher Smith,Consumer,Central,Office Supplies,Supplies,Tape Dispenser,5166.44,12,0.15,1047.14
ORD-01194,2023-02-22,CUST-1212,Denise Mccann,Home Office,North,Technology,Accessories,USB-C Hub,231062.49,5,0,52207.49
ORD-01381,2023-02-22,CUST-1286,Elaine Brooks,Corporate,South,Office Supplies,Supplies,Scissors,2019.08,9,0,697.79
ORD-01497,2023-02-22,CUST-1237,Andrew Reynolds,Consumer,East,Technology,Machines,Scanner,81766.78,4,0.3,1842.99
ORD-00156,2023-02-23,CUST-1204,Joseph Coleman,Consumer,South,Office Supplies,Labels,Sticker Sheet,4414.73,7,0.15,239.51
ORD-00647,2023-02-23,CUST-1065,Jessica Callahan,Home Office,North,Furniture,Tables,Study Table,14700.47,9,0.05,1317.98
ORD-01201,2023-02-24,CUST-1240,Yvonne Chambers,Home Office,West,Office Supplies,Paper,A4 Paper Ream,15867.43,11,0.05,3736.52
ORD-00569,2023-02-25,CUST-1279,Shannon James,Home Office,Central,Office Supplies,Supplies,Tape Dispenser,4925.53,6,0.05,1404.16
ORD-01489,2023-02-27,CUST-1219,Justin Torres,Corporate,East,Furniture,Chairs,Recliner Chair,47047.23,10,0.15,4997.13
ORD-01576,2023-02-27,CUST-1218,Mark Brown,Home Office,West,Furniture,Furnishings,Office Partition,3407.01,2,0.05,566.8
ORD-00180,2023-02-28,CUST-1267,Kimberly Gibson,Consumer,West,Technology,Copiers,Desktop Copier,218488.78,8,0,64029.4
ORD-00191,2023-02-28,CUST-1106,Marc Moore,Corporate,North,Office Supplies,Labels,Sticker Sheet,14140.26,10,0.1,1082.87
ORD-01026,2023-02-28,CUST-1293,Jeremy Reed,Home Office,Central,Furniture,Chairs,Folding Chair,54218.6,4,0.05,9602.98
ORD-00468,2023-03-01,CUST-1042,Fred Smith,Consumer,Central,Technology,Phones,Cordless Phone,22125.77,1,0.15,-272.06
ORD-00400,2023-03-02,CUST-1026,Judy Baker,Consumer,South,Furniture,Chairs,Recliner Chair,2607.93,1,0.1,236.18
ORD-00957,2023-03-04,CUST-1132,Dustin Jordan,Home Office,East,Technology,Phones,Cordless Phone,138203.82,7,0.05,32251.88
ORD-01229,2023-03-04,CUST-1182,Tina Sanders,Corporate,South,Office Supplies,Fasteners,Push Pins Pack,8774.0,6,0,2560.12
ORD-01453,2023-03-04,CUST-1144,Christopher Rubio,Consumer,South,Furniture,Tables,Coffee Table,29320.58,5,0.15,3285.69
ORD-01206,2023-03-05,CUST-1102,Cameron Parker,Home Office,South,Technology,Copiers,Desktop Copier,409564.97,11,0.05,39794.67
ORD-01896,2023-03-06,CUST-1164,Jeffrey Johnson,Home Office,South,Furniture,Furnishings,Desk Lamp,89181.63,12,0,9954.69
ORD-00954,2023-03-07,CUST-1293,Jeremy Reed,Home Office,South,Technology,Accessories,Mechanical Keyboard,358300.11,7,0,52922.5
ORD-00338,2023-03-08,CUST-1215,Julie Alexander,Consumer,East,Technology,Copiers,Office Copier Machine,65032.07,8,0.05,15166.55
ORD-00858,2023-03-08,CUST-1221,Courtney Mills,Home Office,Central,Technology,Machines,Laser Printer,44265.0,6,0.3,-3705.26
ORD-00042,2023-03-09,CUST-1136,Jose Schultz,Corporate,North,Furniture,Tables,Study Table,14295.97,9,0.3,-1173.2
ORD-01858,2023-03-09,CUST-1126,Erin Edwards,Consumer,East,Furniture,Furnishings,Wall Clock,95658.51,7,0.2,16458.82
ORD-00738,2023-03-10,CUST-1206,David Martinez,Home Office,Central,Furniture,Tables,Dining Table,37278.97,3,0,10996.09
ORD-00406,2023-03-11,CUST-1006,Connie Lawrence,Consumer,South,Office Supplies,Fasteners,Paper Clips Box,1322.74,2,0,111.31
ORD-01319,2023-03-11,CUST-1014,Michele Williams,Consumer,East,Furniture,Tables,Conference Table,44569.35,3,0.15,3894.42
ORD-01568,2023-03-12,CUST-1168,Alyssa Day,Consumer,South,Technology,Phones,Smartphone X200,60395.24,9,0.3,-7692.39
ORD-01405,2023-03-13,CUST-1212,Denise Mccann,Home Office,East,Furniture,Bookcases,Corner Bookcase,92854.97,8,0,31869.8
ORD-00018,2023-03-14,CUST-1262,Desiree Tyler,Consumer,West,Office Supplies,Storage,Plastic Drawer Unit,2492.27,2,0,736.53
ORD-00640,2023-03-14,CUST-1055,Shannon Jones,Corporate,East,Technology,Accessories,Wireless Mouse,7107.02,7,0.05,28.79
ORD-00752,2023-03-14,CUST-1164,Jeffrey Johnson,Home Office,Central,Furniture,Furnishings,Desk Lamp,71691.64,6,0.05,17046.4
ORD-01314,2023-03-15,CUST-1019,Lisa Jackson,Consumer,East,Office Supplies,Art,Sketch Pad,9292.27,7,0.3,-969.7
ORD-00962,2023-03-16,CUST-1095,John Whitehead,Home Office,East,Technology,Accessories,Webcam HD,244540.96,6,0.1,21474.84
ORD-00075,2023-03-17,CUST-1221,Courtney Mills,Home Office,West,Furniture,Furnishings,Wall Clock,50252.7,8,0.15,5949.28
ORD-00101,2023-03-18,CUST-1077,Angela Lopez,Corporate,Central,Office Supplies,Envelopes,Mailing Envelopes Pack,2460.55,5,0.3,-817.31
ORD-00744,2023-03-18,CUST-1073,Brittney Phillips,Consumer,South,Office Supplies,Labels,Sticker Sheet,5144.36,3,0.2,-928.81
ORD-01092,2023-03-18,CUST-1034,Nathan Maldonado,Home Office,West,Office Supplies,Envelopes,Mailing Envelopes Pack,836.6,1,0,186.59
ORD-01505,2023-03-18,CUST-1105,Richard Henson,Home Office,North,Furniture,Chairs,Mesh Task Chair,16711.06,4,0,4196.12
ORD-01418,2023-03-19,CUST-1156,Michelle Brown,Home Office,North,Furniture,Chairs,Executive Office Chair,27745.21,5,0.2,-4401.3
ORD-01676,2023-03-19,CUST-1042,Fred Smith,Consumer,West,Furniture,Furnishings,Desk Lamp,62616.83,6,0.05,4191.58
ORD-01204,2023-03-20,CUST-1211,Christopher Smith,Consumer,East,Furniture,Chairs,Mesh Task Chair,45262.14,10,0.15,5320.8
ORD-01861,2023-03-20,CUST-1281,Amanda Jones,Home Office,East,Furniture,Tables,Coffee Table,8528.49,6,0.1,1205.16
ORD-01875,2023-03-20,CUST-1156,Michelle Brown,Home Office,South,Office Supplies,Envelopes,Padded Envelopes,149.27,5,0.1,19.72
ORD-01973,2023-03-20,CUST-1027,Justin Baker,Home Office,East,Office Supplies,Supplies,Tape Dispenser,16715.98,11,0.2,1585.2
ORD-00150,2023-03-21,CUST-1029,Zachary Hicks,Home Office,South,Office Supplies,Fasteners,Stapler,18595.51,12,0.15,-1587.45
ORD-00155,2023-03-21,CUST-1246,Donna Landry,Consumer,South,Technology,Machines,Laser Printer,230944.12,4,0.3,-7934.2
ORD-00285,2023-03-22,CUST-1103,Rebecca Valencia,Home Office,South,Office Supplies,Fasteners,Push Pins Pack,8559.51,6,0,1721.9
ORD-00930,2023-03-22,CUST-1215,Julie Alexander,Consumer,Central,Technology,Machines,Label Maker,584320.49,11,0.15,26770.73
ORD-01753,2023-03-22,CUST-1154,Devon Flores,Home Office,North,Furniture,Tables,Dining Table,16250.6,6,0,974.25
ORD-00466,2023-03-23,CUST-1068,Carol Tucker,Consumer,East,Technology,Accessories,Wireless Mouse,18498.75,1,0,6343.71
ORD-00842,2023-03-23,CUST-1210,Brian Lee,Consumer,North,Office Supplies,Paper,Sticky Notes Pack,8920.7,10,0.1,1803.57
ORD-01846,2023-03-23,CUST-1069,James Brown,Consumer,Central,Technology,Copiers,Desktop Copier,101890.11,8,0.3,-20593.02
ORD-00143,2023-03-24,CUST-1127,Michelle Evans,Consumer,Central,Furniture,Furnishings,Office Partition,68950.57,12,0.05,13053.58
ORD-01240,2023-03-24,CUST-1131,Elizabeth Kelley,Corporate,East,Technology,Phones,Smartphone Pro Max,237092.0,9,0.3,-33446.38
ORD-01005,2023-03-25,CUST-1126,Erin Edwards,Consumer,South,Technology,Accessories,Mechanical Keyboard,57886.05,1,0.3,1564.17
ORD-01303,2023-03-25,CUST-1083,Michael Evans,Corporate,West,Technology,Accessories,Wireless Mouse,519663.6,10,0.3,-69710.32
ORD-01713,2023-03-25,CUST-1228,Michael Warner,Home Office,East,Technology,Machines,Laser Printer,130715.95,8,0.15,18129.22
ORD-00732,2023-03-26,CUST-1045,Angelica Tucker,Consumer,South,Technology,Phones,Smartphone Lite,28593.4,1,0,1940.73
ORD-01856,2023-03-27,CUST-1138,Courtney Gonzalez,Consumer,Central,Office Supplies,Binders,Ring Binder Set,4465.52,4,0.2,-120.45
ORD-00188,2023-03-28,CUST-1150,Stephanie Manning,Home Office,North,Technology,Accessories,USB-C Hub,102208.0,3,0.3,3163.8
ORD-00452,2023-03-28,CUST-1033,Tricia Valencia,Corporate,South,Technology,Machines,Scanner,246840.46,6,0.15,26402.77
ORD-00280,2023-03-31,CUST-1002,Noah Rhodes,Consumer,East,Technology,Machines,Label Maker,646122.77,12,0.2,-90510.11
ORD-00671,2023-03-31,CUST-1055,Shannon Jones,Corporate,West,Furniture,Furnishings,Wall Clock,37002.44,3,0.3,-5209.58
ORD-01467,2023-03-31,CUST-1182,Tina Sanders,Corporate,South,Furniture,Tables,Dining Table,12341.42,7,0.2,-398.62
ORD-00862,2023-04-01,CUST-1039,Elizabeth Fowler,Corporate,East,Furniture,Bookcases,Corner Bookcase,77152.38,8,0.15,18279.58
ORD-01281,2023-04-01,CUST-1176,Alex Hernandez,Corporate,Central,Office Supplies,Labels,Label Roll,921.19,4,0.2,51.25
ORD-00610,2023-04-02,CUST-1118,Ashley Waller,Consumer,West,Office Supplies,Art,Marker Set,5411.2,8,0.2,-136.65
ORD-01488,2023-04-02,CUST-1165,Michael Powell,Corporate,South,Furniture,Bookcases,Modern Bookcase,87405.84,8,0,18242.02
ORD-00275,2023-04-04,CUST-1174,Matthew Harrington,Home Office,Central,Office Supplies,Paper,Sticky Notes Pack,14675.62,11,0.2,-2505.0
ORD-01195,2023-04-05,CUST-1231,Jessica Stephens,Corporate,South,Office Supplies,Fasteners,Paper Clips Box,6212.47,7,0,342.58
ORD-01884,2023-04-05,CUST-1257,Susan Murray MD,Corporate,North,Furniture,Furnishings,Office Partition,36879.11,11,0,7343.77
ORD-01389,2023-04-06,CUST-1145,Amber Wright,Consumer,North,Technology,Machines,Laser Printer,387568.8,7,0.3,-105405.29
ORD-00235,2023-04-07,CUST-1084,Paul Jones,Consumer,West,Furniture,Chairs,Recliner Chair,5121.4,1,0,1620.31
ORD-00931,2023-04-07,CUST-1207,Bryan Herrera,Corporate,West,Technology,Machines,Scanner,32712.93,3,0.15,3449.64
ORD-01783,2023-04-07,CUST-1264,Diane Evans,Home Office,North,Furniture,Chairs,Executive Office Chair,101356.18,12,0.05,6899.28
ORD-00041,2023-04-08,CUST-1268,Colin Terry,Corporate,West,Technology,Copiers,Office Copier Machine,185312.01,10,0,61945.55
ORD-00065,2023-04-08,CUST-1204,Joseph Coleman,Consumer,Central,Technology,Phones,Smartphone Pro Max,7678.25,1,0.1,715.05
ORD-00500,2023-04-08,CUST-1284,Shelia Wallace,Consumer,West,Technology,Copiers,Desktop Copier,96410.91,2,0.15,-11667.58
ORD-00886,2023-04-08,CUST-1177,Michael Elliott,Home Office,North,Furniture,Bookcases,Corner Bookcase,62823.54,7,0.2,7417.57
ORD-01100,2023-04-08,CUST-1233,Christopher Parker,Corporate,South,Office Supplies,Art,Whiteboard,1603.87,1,0.3,-125.67
ORD-00988,2023-04-09,CUST-1078,Megan Young,Corporate,Central,Office Supplies,Envelopes,Mailing Envelopes Pack,4068.64,5,0.2,105.32
ORD-01492,2023-04-09,CUST-1295,Ryan Gonzalez,Consumer,East,Technology,Machines,Laser Printer,452297.34,9,0,42439.62
ORD-01686,2023-04-09,CUST-1173,Joshua Cooke,Consumer,East,Technology,Phones,Smartphone Lite,341919.31,7,0.1,64187.71
ORD-01891,2023-04-09,CUST-1119,Victor Baker,Home Office,East,Technology,Accessories,Webcam HD,319849.88,11,0.1,47978.97
ORD-01015,2023-04-10,CUST-1180,Robert Oconnell,Consumer,North,Technology,Copiers,Desktop Copier,475148.57,9,0,121074.04
ORD-00241,2023-04-11,CUST-1284,Shelia Wallace,Consumer,North,Technology,Copiers,Office Copier Machine,287328.58,10,0,57646.86
ORD-00349,2023-04-11,CUST-1046,Philip Cannon,Consumer,West,Technology,Machines,Scanner,4650.91,5,0,712.36
ORD-00386,2023-04-11,CUST-1214,Katherine Salas,Home Office,South,Office Supplies,Storage,File Organizer,5468.11,5,0.05,1048.18
ORD-01001,2023-04-12,CUST-1163,Lindsey Walker,Home Office,East,Furniture,Chairs,Folding Chair,57096.58,6,0.05,3941.62
ORD-01722,2023-04-12,CUST-1127,Michelle Evans,Consumer,West,Technology,Copiers,Desktop Copier,116551.62,4,0.05,1334.33
ORD-01071,2023-04-14,CUST-1122,Kenneth Scott,Home Office,South,Technology,Copiers,Desktop Copier,36037.71,6,0.15,-2675.76
ORD-01318,2023-04-14,CUST-1233,Christopher Parker,Corporate,North,Furniture,Bookcases,5-Shelf Bookcase,98419.64,7,0.2,-14046.5
ORD-00165,2023-04-16,CUST-1109,Evelyn Galvan,Consumer,Central,Technology,Machines,Laser Printer,34076.54,2,0,3537.36
ORD-00460,2023-04-17,CUST-1057,Timothy Duncan,Consumer,East,Furniture,Chairs,Mesh Task Chair,77791.61,12,0,14881.31
ORD-01787,2023-04-17,CUST-1047,John Pierce,Corporate,West,Technology,Phones,Cordless Phone,222149.13,7,0.15,-5479.18
ORD-01429,2023-04-18,CUST-1124,Michelle Harmon,Consumer,West,Office Supplies,Storage,Storage Box,12610.9,12,0,1598.44
ORD-01440,2023-04-18,CUST-1226,Benjamin Smith,Corporate,West,Technology,Machines,Scanner,323749.64,10,0,82600.22
ORD-01613,2023-04-18,CUST-1225,Matthew Moore,Home Office,Central,Furniture,Chairs,Executive Office Chair,37822.81,8,0.2,1140.82
ORD-01688,2023-04-18,CUST-1063,Connor West,Home Office,South,Technology,Machines,Laser Printer,11204.02,3,0.2,-1467.68
ORD-00367,2023-04-19,CUST-1273,Jonathan Lawrence,Home Office,West,Furniture,Tables,Study Table,95672.13,10,0.2,1968.53
ORD-01235,2023-04-19,CUST-1204,Joseph Coleman,Consumer,Central,Technology,Machines,Laser Printer,598168.94,10,0,198879.23
ORD-01481,2023-04-19,CUST-1041,Paula Moreno,Corporate,Central,Furniture,Tables,Dining Table,67609.85,11,0.15,2640.88
ORD-01838,2023-04-19,CUST-1115,Garrett Lin,Home Office,East,Office Supplies,Envelopes,Padded Envelopes,5003.69,10,0.15,-427.08
ORD-00405,2023-04-22,CUST-1149,Kathy Rivas,Corporate,South,Furniture,Chairs,Executive Office Chair,76553.45,8,0.2,570.62
ORD-00643,2023-04-22,CUST-1258,Kathleen Moran,Home Office,Central,Office Supplies,Binders,Ring Binder Set,631.52,1,0.2,33.61
ORD-00379,2023-04-24,CUST-1103,Rebecca Valencia,Home Office,East,Furniture,Chairs,Executive Office Chair,15489.61,12,0.1,-1010.84
